KPD_SIFRA	NAZIV	SEKTOR	RAZINA	FINALNA
78.20.12	Usluge agencija za privremeno zapošljavanje građevinskog osoblja	N	5	DA
78.20.13	Usluge agencija za privremeno zapošljavanje komercijalnog i trgovačkog osoblja	N	5	DA
78.20.14	Usluge agencija za privremeno zapošljavanje osoblja u djelatnostima prijevoza, skladištenja, logistike i industrijske proizvodnje	N	5	DA
78.20.15	Usluge agencija za privremeno zapošljavanje osoblja u hotelima i restoranima	N	5	DA
78.20.16	Usluge agencija za privremeno zapošljavanje računalnog i telekomunikacijskog osoblja	N	5	DA
78.20.17	Usluge agencija za privremeno zapošljavanje ostalog uredskog osoblja	N	5	DA
78.20.18	Usluge agencija za privremeno zapošljavanje medicinskog osoblja	N	5	DA
78.20.19	Usluge agencija za privremeno zapošljavanje, d. n.	N	5	DA
78.20.21	Usluge ostalog ustupanja ljudskih resursa za komercijalno i trgovačko osoblje	N	5	DA
78.20.22	Usluge ostalog ustupanja ljudskih resursa za osoblje u djelatnostima prijevoza, skladištenja, logistike i industrijske proizvodnje	N	5	DA
78.20.23	Usluge ostalog ustupanja ljudskih resursa za osoblje u hotelima i restoranima	N	5	DA
78.20.24	Usluge ostalog ustupanja ljudskih resursa za računalno i telekomunikacijsko osoblje	N	5	DA
78.20.25	Usluge ostalog ustupanja ljudskih resursa za ostalo uredsko osoblje	N	5	DA
78.20.26	Usluge ostalog ustupanja ljudskih resursa za medicinsko osoblje	N	5	DA
78.20.29	Usluge ostalog ustupanja ljudskih resursa, d. n.	N	5	DA
79.11.00	Usluge putničkih agencija	N	5	DA
79.12.01	Usluge organizatora putovanja (turoperatora) za organiziranje i sastavljanje paket-aranžmana	N	5	DA
79.12.02	Usluge vođenja putovanja	N	5	DA
79.90.10	Usluge turističke promocije i davanja turističkih informacija posjetiteljima	N	5	DA
79.90.20	Usluge turističkih vodiča	N	5	DA
80.01.10	Istražne usluge	N	5	DA
80.01.21	Usluge zaštite blindiranim vozilima	N	5	DA
80.01.22	Usluge čuvanja	N	5	DA
80.01.23	Ostale usluge privatne zaštite	N	5	DA
80.09.01	Usluge zaštite elektroničkim sigurnosnim sustavima	N	5	DA
80.09.02	Usluge savjetovanja o sigurnosti	N	5	DA
80.09.09	Ostale zaštitne usluge, d. n.	N	5	DA
81.10.00	Usluge održavanja zgrada	N	5	DA
81.21.01	Usluge osnovnog čišćenja stanova	N	5	DA
81.21.02	Ostale usluge osnovnog čišćenja zgrada	N	5	DA
81.22.01	Usluge pranja prozora	N	5	DA
81.22.02	Usluge specijalnog čišćenja	N	5	DA
81.22.03	Usluge čišćenja peći i dimnjaka	N	5	DA
81.23.01	Usluge dezinfekcije i uništavanja štetočina	N	5	DA
81.23.02	Usluge čišćenja i uklanjanja snijega	N	5	DA
81.23.03	Ostale sanitarne usluge	N	5	DA
81.23.09	Ostale usluge čišćenja, d. n.	N	5	DA
81.30.01	Usluge uređenja i održavanja privatnih vrtova	N	5	DA
81.30.02	Ostale usluge uređenja i održavanja krajolika	N	5	DA
82.10.10	Kombinirane uredske administrativne usluge	N	5	DA
82.10.21	Usluge umnožavanja	N	5	DA
82.10.22	Usluge sastavljanja popisa adresa i poštanske usluge	N	5	DA
82.10.23	Usluge pripreme dokumenata i ostale specijalizirane uredske pomoćne usluge	N	5	DA
82.20.00	Usluge pozivnih centara	N	5	DA
82.30.01	Usluge organiziranja sastanaka	N	5	DA
82.30.02	Usluge organiziranja poslovnih sajmova	N	5	DA
82.40.00	Usluge posredovanja za poslovne pomoćne usluge, d. n.	N	5	DA
82.91.01	Usluge izvješćivanja o kreditnoj sposobnosti	N	5	DA
82.91.02	Usluge agencija za prikupljanje i naplatu računa	N	5	DA
82.92.00	Usluge pakiranja	N	5	DA
82.99.01	Usluge doslovnog izvještavanja i stenografskog bilježenja	N	5	DA
82.99.02	Pomoćne telefonske usluge	N	5	DA
82.99.09	Ostale raznovrsne poslovne pomoćne usluge, d. n.	N	5	DA
84.11.11	Izvršne i zakonodavne usluge	O	5	DA
84.11.12	Financijske i fiskalne usluge	O	5	DA
84.11.13	Usluge općega gospodarskog i socijalnog planiranja te statističke usluge	O	5	DA
84.11.14	Usluge javne uprave povezane s temeljnim istraživanjima	O	5	DA
84.11.19	Opće javne usluge, d. n.	O	5	DA
84.11.21	Opće usluge osoblja koje pruža javna uprava	O	5	DA
84.11.29	Pomoćne usluge koje pruža javna uprava, d. n.	O	5	DA
84.12.01	Usluge javne uprave u području obrazovanja	O	5	DA
84.12.02	Usluge javne uprave u području zdravstva	O	5	DA
84.12.03	Usluge javne uprave u području stanovanja i komunalnih usluga	O	5	DA
84.12.04	Usluge javne uprave u području okoliša	O	5	DA
84.12.05	Usluge javne uprave u području rekreacije, kulture i religije	O	5	DA
84.13.01	Usluge javne uprave u vezi s poljoprivredom, šumarstvom, ribarstvom i lovstvom	O	5	DA
84.13.02	Usluge javne uprave u vezi s gorivom i energijom	O	5	DA
84.13.03	Usluge javne uprave u vezi s rudarstvom, mineralnim resursima, prerađivačkom industrijom i građevinarstvom	O	5	DA
84.13.04	Usluge javne uprave u vezi s prijevozom i komunikacijama	O	5	DA
84.13.05	Usluge javne uprave u vezi s distributivnom trgovinom i cateringom, hotelima i restoranima	O	5	DA
84.13.06	Usluge javne uprave u vezi s turizmom	O	5	DA
84.13.07	Usluge javne uprave u vezi s višenamjenskim razvojnim projektima	O	5	DA
84.13.08	Opće usluge javne uprave u vezi s gospodarstvom, komercijalnim poslovima, radom i zapošljavanjem	O	5	DA
84.21.01	Administrativne usluge u vezi s vanjskim poslovima, diplomatskim i konzularnim predstavništvima	O	5	DA
84.21.02	Usluge u vezi s vanjskom gospodarskom pomoći	O	5	DA
84.21.03	Usluge u vezi s vanjskom vojnom pomoći	O	5	DA
84.22.01	Usluge vojne obrane	O	5	DA
84.22.02	Usluge civilne obrane	O	5	DA
84.23.01	Usluge javne uprave u vezi sa sudovima	O	5	DA
84.23.02	Administrativne usluge u vezi sa zatvaranjem i rehabilitacijom osuđenika	O	5	DA
84.24.01	Usluge policije	O	5	DA
84.24.09	Usluge očuvanja javnog reda i sigurnosti, d. n.	O	5	DA
84.25.01	Usluge gašenja i sprečavanja požara	O	5	DA
84.25.09	Usluge vatrogasne službe, d. n.	O	5	DA
84.30.01	Usluge obveznog socijalnog osiguranja za slučaj bolesti, majčinstva i privremene nesposobnosti za rad	O	5	DA
84.30.02	Usluge obveznog mirovinskog i invalidskog osiguranja	O	5	DA
84.30.03	Usluge obveznog socijalnog osiguranja za slučaj nezaposlenosti	O	5	DA
84.30.04	Usluge obveznog socijalnog osiguranja za obiteljski i dječji dodatak	O	5	DA
85.10.00	Usluge predškolskog obrazovanja	P	5	DA
85.20.01	Usluge osnovnoškolskog obrazovanja putem interneta	P	5	DA
85.20.02	Usluge ostalog osnovnoškolskog obrazovanja	P	5	DA
85.31.11	Usluge nižeg općeg srednjoškolskog obrazovanja putem interneta	P	5	DA
85.31.12	Usluge ostalog nižeg općeg srednjoškolskog obrazovanja	P	5	DA
85.31.21	Usluge višeg općeg srednjoškolskog obrazovanja putem interneta	P	5	DA
85.31.22	Usluge ostalog višeg općeg srednjoškolskog obrazovanja	P	5	DA
85.32.11	Usluge nižeg tehničkog i strukovnog srednjoškolskog obrazovanja putem interneta	P	5	DA
85.32.12	Usluge ostalog nižeg tehničkog i strukovnog srednjoškolskog obrazovanja	P	5	DA
85.32.21	Usluge višeg tehničkog i strukovnog srednjoškolskog obrazovanja putem interneta	P	5	DA
85.32.22	Usluge ostalog višeg tehničkog i strukovnog srednjoškolskog obrazovanja	P	5	DA
85.33.01	Usluge općeg obrazovanja nakon srednjoškolskog koje nije visoko putem interneta	P	5	DA
85.33.02	Usluge ostalog općeg obrazovanja nakon srednjoškolskog koje nije visoko	P	5	DA
85.33.03	Usluge tehničkog i strukovnog obrazovanja nakon srednjoškolskog koje nije visoko putem interneta	P	5	DA
85.33.04	Usluge ostalog tehničkog i strukovnog obrazovanja nakon srednjoškolskog koje nije visoko putem interneta	P	5	DA
85.40.11	Usluge visokog obrazovanja, kratki stručni studijski programi, putem interneta	P	5	DA
85.40.12	Usluge ostalog visokog obrazovanja, kratki stručni studijski programi	P	5	DA
85.40.21	Usluge visokog obrazovanja, preddiplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja, putem interneta	P	5	DA
85.40.22	Usluge ostalog visokog obrazovanja, preddiplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja	P	5	DA
85.40.31	Usluge visokog obrazovanja, diplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja, putem interneta	P	5	DA
85.40.32	Usluge ostalog visokog obrazovanja, diplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja	P	5	DA
85.40.41	Usluge visokog obrazovanja, poslijediplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja, putem interneta	P	5	DA
85.40.42	Usluge ostalog visokog obrazovanja, poslijediplomski sveučilišni studiji ili jednakovrijedna razina obrazovanja	P	5	DA
85.51.00	Usluge obrazovanja i poučavanja u području sporta i rekreacije	P	5	DA
85.52.01	Usluge plesnih škola i plesnih učitelja	P	5	DA
85.52.02	Usluge glazbenih škola i glazbenih učitelja	P	5	DA
85.52.03	Usluge škola likovne umjetnosti i podučavanja umjetnosti	P	5	DA
85.52.04	Usluge ostalog obrazovanja i poučavanja u području kulture	P	5	DA
85.53.01	Usluge autoškola	P	5	DA
85.53.02	Usluge škola letenja i jedrenja	P	5	DA
85.59.01	Usluge jezičnih škola	P	5	DA
85.59.02	Usluge informatičkih škola	P	5	DA
85.59.03	Usluge ostalog strukovnog obrazovanja	P	5	DA
85.59.04	Tečajevi za učenje kod kuće	P	5	DA
85.59.09	Usluge ostalog obrazovanja i poučavanja, d. n.	P	5	DA
85.61.00	Usluge posredovanja za tečajeve i mentorstva	P	5	DA
85.69.00	Pomoćne usluge u obrazovanju, d. n.	P	5	DA
86.10.01	Kirurške usluge bolnica	Q	5	DA
86.10.02	Ginekološke usluge bolnica i usluge porodništva	Q	5	DA
86.10.03	Rehabilitacijske usluge bolnica	Q	5	DA
86.10.04	Psihijatrijske usluge bolnica	Q	5	DA
86.10.05	Ostale usluge bolnica koje pružaju doktori medicine	Q	5	DA
86.10.06	Ostale usluge bolnica	Q	5	DA
86.21.00	Usluge opće medicine	Q	5	DA
86.22.01	Usluge analize i tumačenja medicinskih nalaza	Q	5	DA
86.22.02	Ostale specijalističke medicinske usluge	Q	5	DA
86.23.01	Ortodontske usluge	Q	5	DA
86.23.02	Ostale usluge dentalne medicine	Q	5	DA
86.91.01	Dijagnostičke usluge bez tumačenja	Q	5	DA
86.91.02	Usluge medicinskih laboratorija	Q	5	DA
86.92.00	Usluge prijevoza pacijenata vozilom hitne pomoći	Q	5	DA
86.93.00	Usluge psihologa i psihoterapeuta, osim doktora medicine	Q	5	DA
86.94.01	Usluge medicinskih sestara	Q	5	DA
86.94.02	Usluge primalja	Q	5	DA
86.95.01	Usluge radne terapije	Q	5	DA
86.95.02	Ostale usluge fizioterapeuta	Q	5	DA
86.96.00	Usluge tradicionalne, komplementarne i alternativne medicine	Q	5	DA
86.97.00	Usluge posredovanja za medicinske, stomatološke i druge zdravstvene usluge	Q	5	DA
86.99.01	Usluge banaka krvi, sperme i transplantacijskih organa	Q	5	DA
86.99.02	Usluge optometrije	Q	5	DA
86.99.09	Ostale raznovrsne usluge zdravstvene zaštite, d. n.	Q	5	DA
87.10.00	Usluge ustanova za njegu sa smještajem	Q	5	DA
87.20.01	Usluge socijalne skrbi sa smještajem za djecu koja boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima	Q	5	DA
87.20.02	Usluge socijalne skrbi sa smještajem za odrasle osobe koje boluju od nedijagnosticirane ili dijagnosticirane mentalne bolesti ili ovisnosti o opojnim sredstvima	Q	5	DA
87.30.01	Usluge socijalne skrbi koje pružaju ustanove za smještaj starijih osoba	Q	5	DA
87.30.02	Usluge socijalne skrbi koje pružaju ustanove za smještaj djece i mladeži s fizičkim invaliditetom	Q	5	DA
87.30.03	Usluge socijalne skrbi koje pružaju ustanove za smještaj odraslih osoba s fizičkim invaliditetom	Q	5	DA
87.91.00	Usluge posredovanja za usluge socijalne skrbi sa smještajem	Q	5	DA
87.99.01	Ostale usluge socijalne skrbi sa smještajem za djecu i mladež	Q	5	DA
87.99.02	Usluge socijalne skrbi sa smještajem za zlostavljane odrasle osobe	Q	5	DA
87.99.03	Ostale usluge socijalne skrbi sa smještajem za odrasle osobe	Q	5	DA
88.10.01	Usluge posjećivanja i pomoći za starije osobe	Q	5	DA
88.10.02	Usluge dnevne skrbi za starije osobe	Q	5	DA
88.10.03	Usluge stručne rehabilitacije za osobe s invaliditetom	Q	5	DA
88.10.04	Usluge posjećivanja i pomoći za osobe s invaliditetom	Q	5	DA
88.10.05	Usluge dnevne skrbi za odrasle osobe s invaliditetom	Q	5	DA
88.91.01	Usluge dnevne skrbi za djecu, osim dnevne skrbi za djecu s invaliditetom	Q	5	DA
88.91.02	Usluge dnevne skrbi za djecu i mladež s invaliditetom	Q	5	DA
88.91.03	Usluge čuvanja djece	Q	5	DA
88.99.01	Ostale usluge usmjeravanja i savjetovanja za djecu	Q	5	DA
88.99.02	Dobrotvorne usluge, osim smještaja	Q	5	DA
88.99.03	Usluge stručne rehabilitacije za nezaposlene osobe	Q	5	DA
88.99.09	Ostale usluge socijalne skrbi bez smještaja, d. n.	Q	5	DA
90.11.01	Usluge pisaca, skladatelja i ostalih umjetnika, osim izvedbenih umjetnika, slikara, grafičkih umjetnika i kipara	R	5	DA
90.11.02	Originalni radovi pisaca, skladatelja i ostalih umjetnika osim izvedbenih umjetnika, slikara, grafičkih umjetnika i kipara	R	5	DA
90.12.01	Usluge slikara, grafičkih umjetnika i kipara	R	5	DA
90.12.02	Originalni radovi slikara, grafičkih umjetnika i kipara	R	5	DA
90.13.01	Originalni radovi ostalih umjetnika	R	5	DA
90.13.09	Usluge ostalog umjetničkog stvaralaštva, d. n.	R	5	DA
90.20.00	Usluge izvedbenih umjetnosti	R	5	DA
90.31.01	Usluge povezane s radom umjetničkih objekata za izvedbene umjetnosti	R	5	DA
90.31.02	Usluge povezane s radom umjetničkih objekata za umjetničko stvaralaštvo u vizualnim umjetnostima	R	5	DA
90.39.01	Usluge produkcije i prezentacije umjetničkih događaja	R	5	DA
90.39.02	Usluge promidžbe i organizacije umjetničkih događaja	R	5	DA
90.39.03	Tehnološke i tehničke usluge za događaje i izvedbe, uključujući usluge specijalnih efekata za događaje i izvedbe	R	5	DA
90.39.04	Ostale pomoćne usluge u izvođačkoj umjetnosti	R	5	DA
91.11.00	Usluge knjižnica	R	5	DA
91.12.00	Usluge arhiva	R	5	DA
91.21.10	Usluge muzeja	R	5	DA
91.21.20	Muzejske zbirke	R	5	DA
91.22.00	Usluge povijesnih lokaliteta i spomenika kulture	R	5	DA
91.30.00	Konzervatorske, restauratorske i ostale pomoćne usluge u području kulturne baštine	R	5	DA
91.41.00	Usluge botaničkih i zooloških vrtova	R	5	DA
91.42.00	Usluge prirodnih rezervata	R	5	DA
92.00.11	Usluge kockanja na stolovima za igre na sreću	R	5	DA
92.00.12	Usluge automata za igre na sreću	R	5	DA
92.00.13	Usluge lutrije, tombole, binga i sličnih igara na sreću	R	5	DA
92.00.14	Usluge kockanja putem interneta	R	5	DA
92.00.19	Usluge kockanja, d. n.	R	5	DA
92.00.21	Usluge sportskog klađenja putem interneta	R	5	DA
92.00.22	Usluge ostalog klađenja putem interneta	R	5	DA
92.00.29	Usluge klađenja, d. n.	R	5	DA
93.11.00	Usluge rada sportskih objekata	R	5	DA
93.12.00	Usluge sportskih klubova	R	5	DA
93.13.00	Usluge fitness centara	R	5	DA
93.19.01	Usluge promidžbe sportskih i sportsko-rekreacijskih događaja	R	5	DA
93.19.02	Usluge samostalnih sportaša	R	5	DA
93.19.03	Pomoćne usluge u vezi sa sportom i rekreacijom	R	5	DA
93.19.09	Ostale sportske i sportsko-rekreacijske usluge	R	5	DA
93.21.00	Usluge zabavnih i tematskih parkova	R	5	DA
93.29.11	Usluge rekreacijskih parkova i plaža	R	5	DA
93.29.12	Zabavne i rekreacijske usluge povezane s infrastrukturom u marinama	R	5	DA
93.29.19	Ostale rekreacijske usluge, d. n.	R	5	DA
93.29.21	Usluge priređivanja vatrometa i predstava sa svjetlosnim i zvučnim efektima	R	5	DA
93.29.22	Usluge automata za igre na kovanice	R	5	DA
93.29.29	Ostale zabavne usluge, d. n.	R	5	DA
94.11.00	Usluge poslovnih organizacija i organizacija poslodavaca	S	5	DA
94.12.00	Usluge strukovnih organizacija	S	5	DA
94.20.00	Usluge sindikata	S	5	DA
94.91.00	Usluge vjerskih organizacija	S	5	DA
94.92.00	Usluge političkih organizacija	S	5	DA
94.99.10	Usluge davanja novčane pomoći članskih organizacija	S	5	DA
94.99.21	Usluge organizacija za zaštitu ljudskih prava	S	5	DA
94.99.22	Usluge pokreta za zaštitu okoliša	S	5	DA
94.99.23	Usluge zaštite položaja posebnih skupina	S	5	DA
94.99.24	Ostale usluge poboljšanja položaja građanstva i promicanja općih interesa zajednice	S	5	DA
94.99.25	Usluge udruga mladih	S	5	DA
94.99.26	Usluge kulturnih i rekreacijskih udruga	S	5	DA
94.99.27	Usluge ostalih civilnih i društvenih organizacija	S	5	DA
94.99.29	Ostale usluge ostalih članskih organizacija, d. n.	S	5	DA
95.10.01	Usluge popravka i održavanja računala i periferne opreme	S	5	DA
95.10.02	Usluge popravka i održavanja komunikacijske opreme	S	5	DA
95.21.00	Usluge popravka i održavanja elektroničkih uređaja za široku potrošnju	S	5	DA
95.22.00	Usluge popravka i održavanja aparata za kućanstvo te opreme za kuću i vrt	S	5	DA
95.23.00	Usluge popravka i održavanja obuće i proizvoda od kože	S	5	DA
95.24.00	Usluge popravka i održavanja namještaja i pokućstva	S	5	DA
95.25.01	Usluge popravka i održavanja satova	S	5	DA
95.25.02	Usluge popravka i održavanja nakita	S	5	DA
95.29.01	Usluge popravka i prepravljanja odjeće i tekstilnih predmeta za kućanstvo	S	5	DA
95.29.02	Usluge popravka i održavanja bicikala	S	5	DA
95.29.03	Usluge popravka i održavanja glazbenih instrumenata	S	5	DA
95.29.04	Usluge popravka i održavanja sportske opreme	S	5	DA
95.29.09	Usluge popravka i održavanja ostalih predmeta za osobnu uporabu i kućanstvo, d. n.	S	5	DA
95.31.11	Usluge redovitog održavanja i popravka (osim popravka električnog sustava, guma i karoserije) automobila i motornih vozila lake kategorije	S	5	DA
95.31.12	Usluge popravka električnog sustava automobila i motornih vozila lake kategorije	S	5	DA
95.31.13	Usluge popravka guma automobila i motornih vozila lake kategorije, uključujući podešavanje i balansiranje	S	5	DA
95.31.14	Usluge popravka karoserije i slične usluge (popravci vrata, brava, prozora, ponovnog bojanja, popravci karamboliranih vozila) za automobile i motorna vozila lake kategorije	S	5	DA
95.31.21	Usluge redovitog održavanja i popravka (osim popravka električnog sustava i karoserije) ostalih motornih vozila	S	5	DA
95.31.22	Usluge popravka električnog sustava ostalih motornih vozila	S	5	DA
95.31.23	Usluge popravka karoserije i slične usluge (popravci vrata, brava, prozora, ponovnog bojanja, popravci karamboliranih vozila) za ostala motornih vozila	S	5	DA
95.31.30	Usluge pranja automobila, poliranja i slične usluge	S	5	DA
95.32.00	Usluge popravka i održavanja motocikala	S	5	DA
95.40.00	Usluge posredovanja u popravku i održavanju računala, predmeta za osobnu uporabu i kućanstvo te motornih vozila i motocikala	S	5	DA
96.10.01	Usluge pranja na samoposlužnim strojevima za pranje rublja na kovanice	S	5	DA
96.10.02	Usluge kemijskog čišćenja, uključujući čišćenje krznenih proizvoda	S	5	DA
96.10.03	Usluge glačanja	S	5	DA
96.10.04	Usluge izbjeljivanja i bojenja	S	5	DA
96.10.05	Usluge čišćenja tekstila kod kuće	S	5	DA
96.10.06	Ostale usluge čišćenja tekstila	S	5	DA
96.21.11	Frizerske usluge za žene i djevojčice	S	5	DA
96.21.12	Frizerske i brijačke usluge za muškarce i dječake	S	5	DA
96.21.13	Frizerske i brijačke usluge, kod kuće	S	5	DA
96.21.14	Ostale frizerske i brijačke usluge	S	5	DA
96.21.20	Ljudska kosa, neobrađena	S	5	DA
96.22.01	Kozmetički tretmani, usluge manikure i pedikure	S	5	DA
96.22.02	Kozmetički tretmani, usluge manikure i pedikure, kod kuće	S	5	DA
96.22.03	Ostale usluge uljepšavanja	S	5	DA
96.23.00	Usluge dnevnih spa tretmana, sauna i parnih kupelji	S	5	DA
96.30.01	Usluge groblja i krematorija	S	5	DA
96.30.02	Pogrebničke usluge	S	5	DA
96.40.00	Usluge posredovanja u osobnim uslugama	S	5	DA
96.91.00	Osobne usluge za kućanstva	S	5	DA
96.99.01	Usluge skrbi za kućne ljubimce	S	5	DA
96.99.02	Usluge pratnje	S	5	DA
96.99.03	Usluge automata na kovanice	S	5	DA
96.99.09	Ostale raznovrsne usluge, d. n.	S	5	DA
97.00.01	Usluge kućanstava koja zapošljavaju osoblje za pružanje skrbi o djeci	T	5	DA
97.00.02	Usluge kućanstava koja zapošljavaju osoblje za pružanje pomoći starijim osobama, bez liječničke skrbi	T	5	DA
97.00.03	Usluge kućanstava koja zapošljavaju osoblje za pružanje pomoći osobama s invaliditetom, bez liječničke skrbi	T	5	DA
